id,imdb_id
94502,tt0090068
166610,tt0034685
329024,tt4221762
17376,tt0814659
77649,tt0039947
396269,tt0055790
399097,tt5660830
392554,tt5604510
65442,tt0768171
198057,tt1776167
268956,tt1821355
296472,tt1562918
141267,tt2279786
138115,tt2279838
138118,tt2238660
136071,tt2239108
133879,tt2239100
24024,tt1521870
24025,tt1493813
229007,tt1895318
389614,tt2216856
231811,tt2183070
168056,tt2190252
168057,tt2259268
231812,tt2188743
210019,tt0045119
109020,tt0046307
185154,tt0072674
105848,tt0075045
105672,tt0079340
260883,tt0179463
147643,tt0082233
49635,tt0293562
368031,tt3352390
376579,tt3655682
356901,tt3352034
403593,tt2922724
26803,tt0080469
402446,tt4526546
336455,tt2597892
407389,tt3894312
384111,tt5489954
256916,tt0120250
31111,tt1213926
336265,tt4567486
306966,tt2638662
184799,tt0080975
149320,tt0065944
57666,tt0064035
183889,tt0056668
177474,tt0053349
391088,tt5239180
41125,tt0084893
373471,tt5164412
118490,tt0048227
375384,tt1914302
403173,tt5823326
262755,tt0061612
32013,tt0808532
319998,tt3646344
32556,tt0330472
79644,tt2040292
402042,tt5803868
180859,tt2039331
238475,tt2499414
179573,tt2196560
35297,tt0839773
5856,tt0091221
182583,tt1978451
66623,tt0312281
190967,tt1825784
118946,tt1804508
80670,tt1823202
99758,tt1592576
47397,tt0069718
92391,tt1658820
25356,tt1266542
57733,tt1458503
68551,tt0139606
56296,tt1384586
49261,tt1597033
17144,tt1042497
27391,tt1272025
34989,tt1224373
20782,tt1298716
61999,tt0120066
59317,tt0304676
48837,tt1068961
41203,tt1362103
35733,tt0772152
35730,tt1316577
93685,tt0284534
46927,tt1071228
27595,tt1276110
22745,tt1326260
41182,tt1198189
132765,tt0451214
347757,tt3384350
248781,tt5647758
123858,tt0460926
310602,tt4585660
211505,tt2322420
362736,tt5080804
300402,tt2331169
381767,tt5013688
161915,tt0064465
50181,tt0019646
278924,tt3522806
26911,tt0462520
374471,tt4446472
86096,tt0087205
355998,tt4076164
42084,tt0087019
369019,tt3449664
199929,tt2488740
376482,tt4970632
332285,tt3333870
294795,tt3991412
333484,tt2404435
225534,tt0063581
405325,tt5857874
407375,tt5090828
407455,tt3616894
266400,tt2701390
401123,tt4244162
56552,tt0486506
42560,tt0448989
319092,tt4082596
404117,tt5596398
377516,tt2464690
129006,tt0133231
20583,tt0486420
30975,tt0929864
49857,tt0960143
21636,tt1269560
25182,tt1307064
81450,tt1684907
87311,tt1672621
32147,tt0090065
270774,tt2238032
33317,tt0416047
144421,tt1754898
29890,tt0112906
99313,tt0085477
207413,tt2392634
380856,tt4060962
308174,tt3598648
407613,tt5912600
376867,tt4975722
348668,tt4088268
322903,tt3385334
19723,tt0435687
71559,tt1646985
87343,tt0308591
82686,tt1326283
267497,tt0216313
267506,tt0216315
260916,tt0128273
69870,tt0084658
82405,tt1242842
134390,tt0101879
294047,tt1644669
36926,tt0912585
138543,tt1504978
228034,tt1148205
381044,tt4819738
330982,tt2815902
358332,tt4957236
77660,tt0075467
88558,tt0049871
91921,tt1836974
381356,tt4741714
213681,tt2461150
347763,tt4078160
63959,tt0143016
21837,tt1209380
332212,tt3591946
393841,tt5824826
36375,tt0042428
85814,tt0037476
172104,tt0023847
68139,tt0216736
376651,tt2941396
300596,tt3495184
247773,tt0022682
248694,tt2459920
376581,tt4265508
340213,tt2630992
342562,tt3739614
44902,tt0048087
232860,tt0033257
404141,tt5777628
176568,tt0138795
126402,tt0073389
336220,tt4610244
324345,tt3263548
347751,tt4392454
313297,tt4302938
358243,tt4856674
164580,tt2332801
381255,tt4428762
274902,tt2614700
95610,tt1473832
283552,tt2547584
377264,tt4520364
317557,tt4341582
296524,tt1860357
283366,tt1935859
346685,tt3631112
369883,tt4981636
302946,tt2140479
339927,tt4669186
343010,tt3093286
8893,tt1289783
292948,tt0424584
181553,tt0064651
380879,tt5038358
376847,tt5576174
381418,tt5255710
296865,tt4569240
382399,tt3451230
247414,tt0374506
394170,tt5644726
39061,tt0459327
286239,tt2147199
391629,tt4864932
317930,tt3367294
347126,tt4824308
294221,tt4008606
391779,tt4559046
390437,tt4744086
402672,tt3859980
260240,tt2015332
358505,tt4937156
384573,tt5519566
137072,tt1656194
206328,tt0153992
41844,tt0127933
110130,tt0113318
378195,tt4305154
72640,tt0029339
225038,tt0795927
146893,tt2312702
346564,tt4875550
368942,tt2392830
407518,tt4082524
331583,tt3503406
348677,tt4074364
267800,tt2381213
340485,tt3721936
409676,tt0315985
139521,tt2106537
411711,tt5958174
245622,tt0083657
231020,tt3029626
403936,tt5738064
297399,tt4139598
262786,tt3086244
231145,tt2769276
370664,tt3869392
27605,tt0809533
267590,tt0384093
49199,tt0234105
378450,tt4268722
261872,tt0069330
374003,tt5337758
21799,tt0097136
78715,tt1905071
86970,tt0252133
218408,tt0200992
63877,tt0329913
42944,tt0834899
53245,tt0896585
52925,tt0480844
100490,tt0108915
267802,tt2329188
258026,tt0128725
237506,tt0357282
15959,tt0478365
202764,tt0057892
47234,tt0190583
64961,tt0066268
75452,tt1699140
2324,tt0472126
374617,tt4781612
378503,tt4729794
383064,tt2207112
278738,tt3168710
205361,tt0255851
339792,tt3137630
44749,tt1375789
28340,tt0099856
39449,tt0114537
37020,tt0111081
270851,tt3723790
86713,tt1069235
61686,tt0415147
47325,tt1364478
134908,tt2369047
186372,tt0369901
261581,tt0666194
407897,tt2091476
36918,tt0043411
375950,tt5078326
383559,tt5432188
305956,tt3685922
74199,tt0108027
140380,tt2551894
381034,tt4303340
247488,tt0471614
407048,tt5590832
144105,tt2710694
287603,tt3974972
48250,tt0888496
279842,tt2248926
142966,tt2047709
347105,tt0292805
336736,tt4624852
33495,tt1056471
246829,tt0239632
239783,tt0140046
77137,tt0115625
77147,tt0107667
46028,tt0105188
58773,tt0100699
41583,tt0097841
124202,tt0160110
73755,tt0086172
38289,tt0083871
42290,tt0082880
45037,tt0436392
287982,tt3319212
363969,tt4834762
125926,tt0088466
105734,tt0086069
139195,tt0068593
162818,tt0097695
197528,tt0098241
128900,tt0093194
119769,tt0091696
228432,tt0113359
136238,tt0108146
34527,tt0107846
125882,tt0102619
22615,tt0228488
57500,tt1606636
78098,tt1456477
32034,tt0066258
253817,tt1702437
222454,tt1692957
55426,tt1663145
55431,tt1726641
55430,tt1679583
55435,tt1753855
55437,tt1809274
55438,tt1865375
225745,tt2967286
40627,tt0106632
20072,tt1068632
296917,tt4219130
412214,tt4614940
357837,tt2598580
316784,tt1877707
98370,tt2070853
33714,tt1046198
287623,tt2837296
135990,tt2088893
184341,tt1781827
280416,tt2069785
410576,tt5935392
65755,tt0365880
238204,tt3032780
407965,tt5502346
358807,tt4238858
352890,tt3652862
59858,tt0295959
310442,tt3429354
360321,tt4820296
356757,tt4908430
316074,tt3994676
333367,tt4106306
273080,tt1826692
43701,tt0070835
290290,tt2936978
174552,tt0212633
360809,tt3867816
197446,tt0979891
344906,tt4743562
115929,tt1800372
366324,tt3770426
174895,tt0497639
132030,tt1003080
394223,tt5344794
402331,tt5241578
52954,tt0045062
412678,tt4949290
412519,tt4677938
36161,tt0211729
164990,tt0072190
40790,tt0047464
351242,tt4872078
291351,tt3450900
54837,tt0105114
270251,tt0139610
16257,tt1394259
320037,tt0082426
63186,tt0082893
36163,tt0211730
94055,tt0067559
352492,tt4855748
199644,tt2718538
369202,tt3743042
302818,tt3581436
395985,tt5733210
51822,tt0318292
85483,tt0069298
361705,tt5004766
373397,tt4747848
63700,tt1673423
97513,tt0138941
398633,tt5737882
62726,tt0926037
66824,tt0029930
173662,tt0043000
110669,tt0043116
172259,tt0110508
34219,tt1202160
50717,tt0049125
89068,tt0202314
15611,tt0276918
380734,tt5127300
41025,tt0068622
288503,tt0082616
27696,tt0765481
175587,tt0013472
180095,tt2292196
265314,tt2255787
253277,tt2516304
111312,tt0025763
97995,tt0127834
398137,tt3180912
89984,tt0020799
44173,tt0034716
85196,tt0122070
116514,tt1488602
119374,tt0210971
44328,tt0215992
171346,tt0030883
188001,tt0027133
44868,tt0037089
413232,tt0032847
413235,tt0046497
372640,tt4313614
295621,tt2993406
382873,tt4647482
377852,tt4667788
298662,tt0139726
20413,tt0845448
318277,tt4329244
314404,tt3596952
169355,tt0025239
111582,tt0025774
108220,tt0035379
96700,tt0033396
128669,tt0032986
74130,tt0029742
113841,tt0039975
285400,tt0037964
43500,tt0036912
85840,tt0046003
46014,tt0044782
364690,tt3667792
111031,tt0053245
252853,tt0065657
22240,tt0100496
22623,tt0351795
36162,tt0208558
40235,tt0037928
375573,tt5722234
336212,tt4636046
114499,tt0047642
111326,tt1705113
114503,tt0052389
102743,tt1520888
189888,tt0080412
278041,tt0271572
381691,tt4851630
130062,tt0013674
410965,tt5571712
189291,tt0108344
103218,tt0102987
60067,tt0100389
108437,tt0202629
64386,tt0095773
63269,tt0090805
198518,tt0072601
105693,tt0073734
113629,tt0065173
214041,tt0065023
187744,tt0186531
80441,tt0061320
225940,tt0056640
180680,tt2344678
46040,tt1572311
75896,tt1830786
26153,tt0476550
147767,tt2166214
356191,tt4935158
399814,tt4986786
69775,tt1918965
168114,tt2429640
351037,tt2586118
411802,tt5896146
188489,tt1674047
245692,tt2177827
52046,tt1810636
365339,tt3829874
352582,tt3505754
175597,tt0013501
58365,tt1825731
381069,tt5434870
47699,tt0268898
340487,tt4468634
392807,tt4771932
377273,tt5221584
259246,tt3549656
37202,tt0377071
73690,tt0037929
275771,tt0383998
333127,tt0437931
333126,tt1380790
296193,tt1694505
329690,tt2231500
334461,tt1413788
390782,tt4679136
30858,tt1234435
413430,tt2192844
218993,tt2231630
363841,tt2556114
87788,tt0068838
347033,tt3958780
273856,tt1870543
350839,tt2883448
341106,tt4621016
254323,tt3469918
410537,tt5312612
394668,tt4324916
209103,tt2444092
388256,tt4818168
401294,tt4054004
329556,tt2186848
129418,tt1740725
248513,tt0804517
414173,tt5570934
413765,tt1691152
386501,tt3881680
384021,tt3733606
192178,tt2464486
388273,tt3438208
36046,tt0410454
14631,tt0457530
32523,tt0460611
48382,tt0349159
321530,tt2442488
282996,tt3667152
406231,tt4911408
220809,tt3071532
79640,tt1681371
196446,tt2719868
414382,tt3784444
279068,tt0032225
401650,tt5836262
360205,tt3837162
324786,tt2119532
317903,tt4296556
362430,tt4926042
408546,tt5943936
18825,tt0409937
64109,tt0356982
133569,tt2200908
371449,tt4158876
414632,tt3758094
178385,tt0979953
325428,tt3922764
67255,tt0087377
45554,tt1037133
178382,tt0276370
137381,tt1929346
406052,tt5127214
259719,tt3046062
35698,tt1121971
93891,tt0056158
164120,tt1497880
395479,tt2721744
88535,tt0056989
91088,tt2086830
334175,tt4240654
414827,tt6029122
250388,tt3448226
395925,tt4146622
65839,tt0477323
127236,tt2456536
3479,tt0073169
10841,tt0078320
321142,tt0098463
196469,tt0118621
56709,tt0156734
77946,tt0175159
60085,tt1692193
43422,tt0150789
197725,tt0219105
245003,tt0412936
105325,tt1114718
352812,tt1736313
73074,tt0259424
338544,tt4572820
392091,tt4934152
364615,tt4213806
370978,tt4922692
352164,tt4172146
255346,tt1538465
345661,tt3828488
262775,tt2085865
113693,tt1621432
406970,tt3865286
373889,tt5154896
409696,tt3718778
76475,tt0363572
149459,tt0094705
179272,tt0041332
97584,tt0034920
47155,tt0035114
264729,tt3500544
253336,tt3498950
62392,tt0055503
79964,tt0042514
41591,tt0043998
336307,tt3590648
393729,tt4730986
340945,tt2032572
408194,tt4771956
59053,tt0134057
412660,tt4895668
155706,tt1656197
381066,tt5519250
333372,tt1350929
101566,tt0352561
212508,tt0290498
293767,tt2513074
405203,tt5032492
351211,tt1540011
381018,tt4687464
325346,tt3714720
304030,tt4160256
308704,tt4334720
103215,tt2101314
391698,tt2531318
308529,tt3082898
337641,tt4336182
354859,tt4776998
339419,tt4669986
47413,tt0404745
416124,tt3576518
346134,tt2693580
27620,tt0382014
63762,tt1212909
339405,tt4666726
151436,tt0059910
127369,tt2176504
381058,tt4938484
284564,tt3835080
414749,tt6038506
410199,tt5640450
333678,tt4146132
333375,tt4505666
69696,tt0483836
410876,tt5937770
56391,tt0098259
162512,tt0306606
138730,tt1548598
405040,tt5882398
56109,tt1105742
355066,tt4695548
24007,tt1230552
46149,tt0052016
162899,tt1735904
40653,tt0061761
191595,tt0308402
106394,tt0018873
377151,tt3652526
405265,tt5769238
385654,tt2936938
359870,tt3627488
329718,tt3014910
231762,tt1592502
25114,tt1181920
39123,tt1181919
86462,tt0072759
355771,tt1010248
190681,tt1907704
329639,tt4019666
52457,tt0111933
29233,tt0198545
29020,tt0034870
394412,tt5721654
390669,tt5436082
412093,tt5917958
352199,tt4898888
375167,tt5324364
393857,tt4647784
365707,tt4868972
28659,tt0050235
383914,tt0080632
104285,tt0143209
124198,tt0362873
81537,tt0934870
52247,tt1270631
366864,tt3569732
347762,tt4163224
324174,tt3122842
381028,tt5116410
376166,tt3794028
35701,tt0390067
329802,tt2172095
347666,tt4699534
81477,tt0063255
40216,tt0038152
72733,tt1621642
340677,tt2679552
27370,tt1586261
403642,tt3330764
17244,tt0207332
382892,tt5096628
61528,tt0810949
43719,tt1315058
360389,tt0493076
21481,tt0467421
63809,tt0301935
404461,tt5001436
122794,tt1080716
296867,tt4457020
374464,tt4680196
258230,tt3416532
227266,tt2737814
329865,tt2543164
414547,tt6043942
40217,tt0322008
14907,tt0404756
391618,tt4857878
390353,tt4490762
378379,tt3780754
58443,tt1630626
382143,tt2953762
223046,tt0262727
332210,tt4624424
29570,tt0056127
413011,tt4417392
191536,tt0475110
106070,tt0118214
47177,tt1453245
393134,tt4118932
170967,tt1653696
413017,tt5568330
399621,tt3541028
339116,tt0825283
382511,tt5253294
91045,tt0139470
57924,tt1722426
24799,tt1266121
374452,tt4466490
392812,tt5088794
132712,tt0452664
161908,tt2296709
98277,tt2106321
132608,tt2182085
73160,tt1205903
103785,tt0325675
38156,tt1225302
70666,tt1235548
158921,tt1442578
409536,tt5425186
376228,tt5278460
218850,tt2194988
416867,tt6081882
197772,tt2843344
251619,tt2512170
79779,tt2011183
1609,tt0238660
200119,tt2461226
325385,tt4451458
311215,tt3772576
68972,tt0068492
286313,tt3671480
125276,tt0071818
244331,tt0431126
73306,tt0436769
34745,tt0097029
418072,tt3782876
182548,tt1332023
60504,tt0139076
268853,tt0062096
73823,tt0098325
52204,tt0051432
42793,tt0058101
62722,tt0044673
44805,tt0076582
403434,tt4447108
375366,tt4547056
408537,tt4562518
57278,tt0300657
245627,tt1480285
298583,tt4119278
124501,tt1764645
389396,tt5012394
410729,tt5443630
413198,tt5842624
393559,tt2321405
180132,tt0105213
42782,tt0057952
72309,tt0062870
212967,tt2084093
173739,tt0320796
412518,tt4286666
414276,tt5943306
67102,tt0080010
20949,tt0071957
255573,tt0808386
293721,tt0069601
384664,tt4911940
60759,tt0055283
142770,tt0047650
135286,tt0028275
405627,tt1521264
366885,tt3765078
291680,tt0111199
339079,tt3953626
401971,tt1725803
324307,tt3240784
416086,tt3907206
241885,tt3254646
142533,tt2086953
112283,tt0479773
228687,tt3205064
211029,tt0808392
391486,tt3027716
345924,tt1821657
292022,tt2797190
321779,tt1734579
411009,tt5952332
295886,tt3262990
253154,tt3331028
402529,tt1666185
159432,tt1970076
410455,tt4776436
160821,tt2559122
175791,tt2753492
295832,tt3764194
363757,tt4835394
333884,tt2580658
53805,tt1104688
414719,tt4497338
130885,tt0046397
285398,tt0036930
61187,tt0378773
45505,tt0202478
321497,tt2698966
378087,tt4866712
356189,tt3319018
359483,tt5013980
343227,tt1247269
117592,tt0129994
162686,tt0130355
413834,tt6071534
375794,tt5259966
385736,tt4254584
376453,tt3776826
418979,tt4487148
24043,tt0395561
85163,tt0095005
161969,tt0023797
22455,tt0106450
196789,tt0026313
169091,tt0086642
326250,tt4067162
351232,tt5223624
148558,tt0022670
388243,tt2948566
322455,tt0084541
84195,tt2125425
377492,tt5521550
411638,tt4771896
280030,tt2890140
392820,tt1714917
384036,tt5437138
396899,tt5698496
414642,tt6028446
410936,tt6037818
390376,tt4767340
370203,tt4716560
185564,tt1714202
352917,tt3257610
402612,tt3416386
363383,tt3788510
29211,tt0219935
412437,tt5072350
414771,tt5564142
410142,tt4150988
395560,tt3108244
381046,tt5170428
356335,tt2933794
311146,tt4235342
49760,tt1619014
393939,tt3527166
55504,tt0447987
367544,tt4434688
317120,tt4364338
367538,tt5231402
212762,tt2235348
355730,tt5026308
361261,tt5084214
338485,tt4662412
392629,tt5673202
37609,tt0800318
245473,tt2762970
325189,tt3764966
400190,tt4743250
379992,tt5496244
32293,tt0338852
16236,tt0847182
178682,tt2448374
393659,tt5692030
407334,tt5828874
407171,tt5917230
143563,tt2596918
65256,
88920,tt2243393
379990,tt5340362
377431,tt5458812
344123,tt4526950
393656,tt5615976
396394,tt5668196
27074,tt0216048
289225,tt3212830
5764,tt0272790
343369,tt4122118
383256,tt4769430
324264,tt4485246
308686,tt4065336
391934,tt0089991
64183,tt0098066
354832,tt4041278
295656,tt3958180
21780,tt0112374
366017,tt4789290
144785,tt2400685
231617,tt3000844
396289,tt5274066
414762,tt6047684
49350,tt1545097
157449,tt2336846
381063,tt5128826
119372,tt0085037
243984,tt0066702
68044,tt0180037
129277,tt1039914
153133,tt2094787
63710,tt1657283
244182,tt0068068
339967,tt4680182
390296,tt5557976
36113,tt0783475
358808,tt4923042
371181,tt5317546
145132,tt2395123
41281,tt0828065
105768,tt2039339
38048,tt0492890
65900,tt1259775
271033,tt0111202
116494,tt0101592
25778,tt0460793
18182,tt1340418
25786,tt0412366
24886,tt1230126
239033,tt0112985
281506,tt3064620
37453,tt0828151
34075,tt0249397
79737,tt1019437
407655,tt5822648
34092,tt1411277
39772,tt0205190
35840,tt1156132
24862,tt0099313
402193,tt5487524
300605,tt4103686
229254,tt0120880
408508,tt5912454
230232,tt2466684
359373,tt4991590
86822,tt1945228
241999,tt2566858
313369,tt3783958
56413,tt0369347
155191,tt0367135
407806,tt5895028
318184,tt2146038
53216,tt0986272
40470,tt0037709
70278,tt0830184
145316,tt2100093
334517,tt3922798
377154,tt4331970
227261,tt2534648
300672,tt3704298
379779,tt3682556
404459,tt4871120
292834,tt4000956
348315,tt3855240
322476,tt2225324
70554,tt1015456
355111,tt4955162
377897,tt5042436
68529,tt0294916
43776,tt0222150
47562,tt0388828
116327,tt0051746
84711,tt0037837
403429,tt5700224
223680,tt2792332
58473,tt0092519
369885,tt3640424
340103,tt3976144
241763,tt0076721
12631,tt0054826
50855,tt0019640
125958,tt0118743
55602,tt0031126
381045,tt4819510
76533,tt0186906
36542,tt0882789
45692,tt0042830
254241,tt0038842
262848,tt3627704
102242,tt0246937
97784,tt0052279
158811,tt0029786
413441,tt6041048
283521,tt3960584
415766,tt1949605
412851,tt5988898
20784,tt1371711
194757,tt0067576
126820,tt0108700
417877,tt3138344
331642,tt4508542
394822,tt1724597
100179,tt0249751
54418,tt0168136
15282,tt1305816
97716,tt0014440
411736,tt5973626
324560,tt1895315
416390,tt5945222
35826,tt0098649
149213,tt0171546
207932,tt3062096
331313,tt2387499
335796,tt4361050
119914,tt0090178
72701,tt0882820
86172,tt1018706
381040,tt4550420
419147,tt6098922
368993,tt4936176
18739,tt1080012
418772,tt4354616
410126,tt5345298
364410,tt4211312
72857,tt1687241
21194,tt1049948
406992,tt1655461
136799,tt1679335
376389,tt5278930
81583,tt1337139
319093,tt4214450
27476,tt0093628
300424,tt4189294
417026,tt5946232
198795,tt0062108
255885,tt3510654
413337,tt5957584
329697,tt3551954
105702,tt2281239
27443,tt0047495
333099,tt4504438
279966,tt2145909
267931,tt2320388
356895,tt4882174
258631,tt0194918
301334,tt2315582
145959,tt0105041
85200,tt0229480
27462,tt0093991
104044,tt0098216
67390,tt0088757
81463,tt0083291
68482,tt0083168
55996,tt0082875
29638,tt0815258
378918,tt0070710
81672,tt0071154
26334,tt1136684
86707,tt1731755
384683,tt5051356
374515,tt5252624
414610,tt5989054
286567,tt1472584
42078,tt0460811
377276,tt5115004
99896,tt0462242
99536,tt0063550
386100,tt5520618
69484,tt0437198
381073,tt5052524
414067,tt4622108
412924,tt5213534
28425,tt0036959
292510,tt0049909
52949,tt0229371
285814,tt0074260
42100,tt0248540
159538,tt0078327
97128,tt1771199
369567,tt0038641
359805,tt4022440
417028,tt5653444
402543,tt5176536
30768,tt0330152
299590,tt4065316
413440,tt6076802
237709,tt3341268
30351,tt0872243
398891,tt4065212
150657,tt2369105
412974,tt5968910
414767,tt4143270
251630,tt1272019
310417,tt1323030
370765,tt5213744
343858,tt2998888
330161,tt3600960
348631,tt4041382
243987,tt0254768
403330,tt4364862
290100,tt3573140
420703,tt5786508
385737,tt4392770
332742,tt4432912
360284,tt3262022
402298,tt4645330
422127,tt6103962
377448,tt1267299
164134,tt2091383
343611,tt3393786
316021,tt1290138
415078,tt6146460
291356,tt3608930
109841,tt0024631
121111,tt0067839
421958,tt5680442
333072,tt4146350
269057,tt2655734
385722,tt5161658
258809,tt0023846
346388,tt4222028
348320,tt4849176
87035,tt1980219
315252,tt4298406
258113,tt3390724
405763,tt0250944
111457,tt0016822
81420,tt2112127
120055,tt2008491
74491,tt0267384
114108,tt0000230
247158,tt2191715
61736,tt0112937
22579,tt1143156
263260,tt0047843
419771,tt5019884
405656,tt4771160
339894,tt2402579
421281,tt4874696
366887,tt4247144
421619,tt5545674
365267,tt3948370
366696,tt3686998
187790,tt0049287
13626,tt0466449
326285,tt0376479
422514,tt4933506
43022,tt0055048
44787,tt0035112
179057,tt0042790
218299,tt0035048
72394,tt0115150
114471,tt0040767
50699,tt0295732
421854,tt6023444
333318,tt3951730
392058,tt3560148
413770,tt1725969
360029,tt4846318
339152,tt3299704
352094,tt4296800
55739,tt0413900
51443,tt1264895
26987,tt0840303
374461,tt4196848
187276,tt0491777
57843,tt0137094
278544,tt2282697
336216,tt4620316
102870,tt1699758
410718,tt5929776
29136,tt0210044
59762,tt0100618
46718,tt1663633
397514,tt2923088
421851,tt6163356
381737,tt4800418
61722,tt1296077
111118,tt1939753
334541,tt4034228
334543,tt3741834
345918,tt2597768
374440,tt5254640
370382,tt0184726
283792,tt0184939
164827,tt0067853
185111,tt0184950
296344,tt0122670
300321,tt3836480
407799,tt3904252
294409,tt0407874
403450,tt5263116
39340,tt0076200
42123,tt0086497
415214,tt6044910
48601,tt0284970
42872,tt0078749
107443,tt0049030
306383,tt3571378
230628,tt1825130
101665,tt1915563
407559,tt5059406
397243,tt3289956
402536,tt5510182
64501,tt1363125
117337,tt1633212
402370,tt3917318
319096,tt3750942
366269,tt1827509
74593,tt0092658
16143,tt0790602
145963,tt0034556
27953,tt1051907
139272,tt2328819
419639,tt5254868
41725,tt0056904
413279,tt6016776
353728,tt3638396
340684,tt3899516
338964,tt1798603
291413,tt3612320
302042,tt3731196
270007,tt2782844
105121,tt2011265
40070,tt0086640
159469,tt0038537
168647,tt0324030
419330,tt3078932
413471,tt1588878
413361,tt4431208
355065,tt4193400
289180,tt3666210
348896,tt2989350
409160,tt5474132
340402,tt4649416
340223,tt2898306
208039,tt0281920
50317,tt0439194
117038,tt0329321
85125,tt0490984
111103,tt2055711
360292,tt2605528
13943,tt0450506
359151,tt4239726
281713,tt0972882
386743,tt5285442
336380,tt3201916
423525,tt5030004
112119,tt1671570
393445,tt4559006
333665,tt3760966
337550,tt0814106
189225,tt0196528
420511,tt5198570
385372,tt3951732
417936,tt4742556
48406,tt0093159
87628,tt0099655
358353,tt4364866
243599,tt1678037
51349,tt0378262
189682,tt0017632
56143,tt0034498
203901,tt0049000
199206,tt0048382
352334,tt3273434
173873,tt0058259
261102,tt3686272
130507,tt0033628
80850,tt0026419
326045,tt3447676
45057,tt0823668
195405,tt0037588
63681,tt0052318
34231,tt1203517
26776,tt0050481
81178,tt0029761
86207,tt0081088
350846,tt4516324
415542,tt6156476
369769,tt5129818
390422,tt0300879
276833,tt2560840
253980,tt3438640
3144,tt0183717
340484,tt5278592
376386,tt5146068
393561,tt4964772
373480,tt5278598
376257,tt5259692
376234,tt5278578
376387,tt4079902
376534,tt5375040
10614,tt0359715
281987,tt3620880
76122,tt2011118
138611,tt1277142
299969,tt4128102
259910,tt3591568
393629,tt4682866
350060,tt4613254
358924,tt4935480
362579,tt5032026
336271,tt3653650
396004,tt4035898
208327,tt0881395
394684,tt4944596
361777,tt1713440
393158,tt4176928
417406,tt3697398
393407,tt5324800
375082,tt2262518
336445,tt4382824
34836,tt0874317
406042,tt5472758
79431,tt1869514
361758,tt0062850
363611,tt0203433
376538,tt0228094
376543,tt0228092
376548,tt0228095
376553,tt0228093
200549,tt2294227
393603,tt3485800
83865,tt2141789
250895,tt3338434
370545,tt5315110
411023,tt5952266
277296,tt0056658
345920,tt4682786
352498,tt4262174
109301,tt0026748
339396,tt1542768
317938,tt3810572
358725,tt4589186
76964,tt0023583
346723,tt4026642
33065,tt0415481
33534,tt0465967
109176,tt0144262
323673,tt4380580
419546,tt6156350
57664,tt0051636
4462,tt0044552
164504,tt0024301
43380,tt0043959
392142,tt5091538
276562,tt3737280
423681,tt5541426
322548,tt3014078
421725,tt6151810
393764,tt5555502
51953,tt0237994
354979,tt4054654
408619,tt5001772
367412,tt2654430
210306,tt1844784
148318,tt0420541
365323,tt4660248
220124,tt0070488
932,tt0038769
41914,tt0119608
355338,tt4941804
40026,tt0087796
51592,tt0109425
223391,tt2114398
411039,tt6045752
300438,tt0126438
134705,tt0103666
94894,tt0159995
315955,tt0115969
205939,tt1913178
249703,tt2256646
37432,tt1191113
18517,tt0416051
18424,tt0403946
408270,tt5883008
42885,tt0037318
30614,tt0038986
387801,tt5265960
400387,tt4969044
327175,tt0110690
80301,tt2024354
347026,tt3387266
413588,tt2137241
345725,tt3856504
81400,tt0110202
140541,tt0300485
214629,tt1003059
324013,tt0094562
46975,tt0093935
424182,tt4255252
77304,tt0756316
367732,tt3163336
158900,tt2188741
408151,tt4549224
416261,tt4906686
313371,tt3449658
375345,tt3217994
410259,tt5024894
240723,tt3004720
167012,tt1498574
279229,tt3260022
316015,tt3683072
203539,tt2446786
226001,tt2547100
266568,tt2129885
410314,tt5676118
410774,tt1479358
149786,tt2355762
216647,tt0099065
51959,tt0152073
313896,tt4312830
374319,tt5295224
279558,tt3425030
268712,tt2562290
374247,tt5284240
6103,tt0090156
329981,tt2582500
30374,tt0059065
352186,tt2170427
407172,tt5922484
50835,tt0118696
308423,tt2712990
362610,tt2949296
387558,tt3184666
167644,tt1411274
59853,tt0111459
73077,tt2015340
41599,tt0040325
150065,tt1504508
383788,tt3569970
413452,tt3230660
332794,tt1659619
401061,tt4439102
419289,tt2782754
34577,tt0497532
19961,tt0498465
181456,tt0086557
369336,tt0288024
395763,tt5598110
383807,tt5096536
402693,tt5089786
41619,tt1552669
63244,tt0452009
40690,tt1826632
102622,tt0409827
61903,tt0049026
148766,tt0045782
131074,tt0045201
71984,tt0033491
53598,tt0033224
198227,tt0021568
22689,tt0024554
175983,tt0025117
125578,tt0025920
254047,tt2199251
128104,tt2336960
64965,tt0107803
396232,tt5728684
378480,tt4924618
393961,tt6039284
380699,tt3780514
76010,tt1651902
87561,tt0043084
381685,tt5547496
403911,tt5886430
29066,tt0053610
200655,tt0073193
299641,tt3135556
84672,tt0274069
376502,tt5222646
241206,tt0041590
104989,tt0044009
64428,tt0063765
396744,tt5254612
361251,tt3686990
394224,tt0443513
97340,tt1860181
130402,tt0085821
413764,tt6094760
39395,tt1132578
333516,tt4219752
128250,tt2369543
106887,tt0065798
328416,tt0091170
340616,tt4216890
396330,tt5612702
72826,tt0085830
113119,tt0128224
277834,tt3521164
354421,tt4857574
41973,tt0098465
276578,tt3521746
27211,tt0252597
345470,tt3917118
419471,tt4154004
355506,tt4667854
421313,tt4587366
140491,tt2324928
